,Unnamed: 0,index,maxAutoCorrelation,numberofTxns,stDevEosSent,numActiveDays,maxTxnsDay,minTxnsDay,avgTxnsPerActiveDays,numTxnsWeekdays,numTxnsWeekends,numActiveDaysWeekdays,numActiveWeekends,numActiveHours,maxTxnsHour,minTxnsHour,txnsPerActiveHour,numActiveHoursWeekdays,numActiveHoursWeekends,label,pred_y
832,832,l4bgu3vxnorc,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
833,833,3uyyocrdmfjf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
834,834,qqtlh3fsmx4r,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
835,835,3a5xjsflhrif,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
836,836,p1fc5qi4ecam,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
837,837,l5dicswwmw1z,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
838,838,chkzosm5w34q,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
839,839,4q1ce5211dme,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
840,840,xpsw4ctxmcdj,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
841,841,eccu2q51l1pi,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
842,842,byedcnzr3itn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
843,843,pgqyrnwuo5ev,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
844,844,eajs1dlpwmst,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
845,845,qndkqf3y4aqo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
846,846,ia3einsujirs,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
847,847,zfidc5igugik,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
848,848,ytqbhob3jv4h,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
849,849,42alvwxqgsho,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
850,850,lnblfqny11qe,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
851,851,lhiejrdq1t2p,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
852,852,re3f454u2ryt,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
853,853,kmvyxwj1q5xa,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
854,854,hllw2rowowaw,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
855,855,i2hq4otgzpk3,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
856,856,deldbrudnrzo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
857,857,cklyt1ltgspx,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
858,858,u3mxz5ddol5h,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
859,859,xi1yf4jipshe,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
860,860,a1gfrwsnilrk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
861,861,d2iz1vgivqqm,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
862,862,54uzgq5xbfru,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
863,863,1shj1xuisczb,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
864,864,4po1ovhem2y3,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
865,865,hrnbovoflatt,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
866,866,tpzll1hudzjj,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
867,867,wuwjg1hmncbu,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
868,868,pkoe3g2owkx2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
869,869,xdxnyfze5o15,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
870,870,lpqy1gmkj1gm,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
871,871,2tro1s1b3ib3,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
872,872,a4p1ymtiujbm,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
873,873,ez24yxfbuwf2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
874,874,jkjoe4owoop1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
875,875,42n1ydsfgw5i,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
876,876,ro1rhpebylsn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
877,877,wghln4tpkpao,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
878,878,bjocd45kqywg,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
879,879,zd343apk4avo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
880,880,cwnojbpimzp5,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
881,881,wzmsvggfdh3t,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
882,882,np4bzd3pmgxb,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
883,883,gelmgdsitg4w,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
884,884,h12jygdo4htb,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
885,885,24c5djpng1uf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
886,886,xbrc4nh22qec,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
887,887,ikfqj45ou2fo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
888,888,yxutievr1oz3,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
889,889,qvylyozsfo45,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
890,890,xy5k4ru543ez,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
891,891,2zx2p4ojyyy4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
892,892,pfrbb2wdyga1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
893,893,qowycsxbhcbh,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
894,894,wppobt42iyyo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
895,895,luyflbypgtyu,0.8838721664808621,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
896,896,c5ebfrcodvut,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
897,897,tduokll4tqy2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
898,898,fydhlkdjd4gw,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
899,899,rbvezbx5vby1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
900,900,bhksafkpeq31,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
901,901,p4qm4lttwjvn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
902,902,vjhsjs3zqu13,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
903,903,wpmt1jmkvjjl,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
904,904,1wfnsfsb25y2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
905,905,qqhtduij1rrg,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
906,906,aqfgejj2yabe,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
907,907,aqps2girjslh,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
908,908,ossjvzofsfta,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
909,909,ooqzv5sfz5gk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
910,910,bdiofq3q3zk2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
911,911,nm3dt2gebe42,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
912,912,mslz3vqpvawd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
913,913,zuboxrwlypgg,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
914,914,dsptafjss4j2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
915,915,xddssthnme5h,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
916,916,tcgxfrtsn1iw,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
917,917,u3fnibr4unpf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
918,918,foomcpuayjgx,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
919,919,w4fcotn5llcs,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
920,920,nmkrbhqdsnjo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
921,921,kvppbpuovz2b,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
922,922,nqhkzxvqbfa3,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
923,923,2ds2kkktu5yw,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
924,924,3hhao4uoafml,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
925,925,ylpqyajqspwl,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
926,926,d3mrtrst1ome,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
927,927,eivsczyvdhnh,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
928,928,wzlz4d1rhr2u,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
929,929,3v414p1kwbyr,0.9084059331722038,33,0.0,31,2.0,0.0,1.064516129032258,22.0,6.0,21,5,33,1.0,0.0,1.0,22,6,,1.0
930,930,m4ilujs3gzdq,0.9084059331722038,33,0.0,31,2.0,0.0,1.064516129032258,22.0,6.0,21,5,33,1.0,0.0,1.0,22,6,,1.0
931,931,beirwpuugtkm,0.9084059331722038,33,0.0,31,2.0,0.0,1.064516129032258,22.0,6.0,21,5,33,1.0,0.0,1.0,22,6,,1.0
932,932,nooupnwt2gev,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
933,933,vhvwpbqa2rln,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
934,934,rrhpmare52on,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
935,935,vjf2mnwxdqf3,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
936,936,mypcjohjv4zf,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
937,937,tkivab5oc45z,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
938,938,kp2iz3ljlzlk,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
939,939,fwkqbl5sp3di,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
940,940,sphp1mglgci4,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
941,941,aj4jyoziovr5,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
942,942,xgvkqndmt1rm,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
943,943,feabnxjzg4cc,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
944,944,1rmcv1wws1ja,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
945,945,bueozfcsrltq,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
946,946,ime1vvx2jssr,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
947,947,ujg1eu5ltz5a,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
948,948,hkxwbqhqm2v3,0.8672540037176607,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,1.0,1.0
949,949,23bq4xmsvlu1,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
950,950,dq3zarlwyuk3,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
951,951,beckhamdevin,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
952,952,zaidensteven,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
953,953,malakimiguel,0.9432118779973856,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
954,954,ethendominic,0.9052329408575231,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
955,955,tyshawnbryan,0.9052329408575231,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
956,956,aaravtristan,0.9052329408575231,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
957,957,roderickjuan,0.9052329408575231,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
958,958,clarenceluis,0.9052329408575231,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
959,959,lyriccharles,0.9052329408575231,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
960,960,reubenaustin,0.9052329408575231,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
961,961,samsonhunter,0.9052329408575231,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
962,962,jayvonthomas,0.9052329408575231,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
963,963,sheldonaaron,0.9052329408575231,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
964,964,jaggerjordan,0.8292750665777981,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,1.0,1.0
965,965,lamontlandon,0.8292750665777981,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
966,966,marqueskevin,0.8292750665777981,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,1.0,1.0
967,967,trystancaleb,0.8118280667634438,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,1.0,1.0
968,968,brentontyler,0.8118280667634438,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,1.0,1.0
969,969,deeganelijah,0.8118280667634438,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
970,970,jaylannathan,0.8118280667634438,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
971,971,eliezeraiden,0.8118280667634438,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
972,972,cortezandrew,0.8118280667634438,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
973,973,pierrejoseph,0.8118280667634441,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
974,974,yuremmichael,0.8118280667634441,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,1.0,1.0
975,975,vqi3gnslwwsh,0.8988779803646566,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
976,976,gy4tinjrgene,0.2617543459349995,110,5.5746655386461175,9,31.0,0.0,12.222222222222221,84.0,16.0,6,2,33,10.0,0.0,3.333333333333333,28,4,,0.0
977,977,zjx222222222,0.04443212677651248,71,0.20987677164583712,2,68.0,0.0,35.5,3.0,68.0,1,1,3,65.0,0.0,23.66666666666667,1,2,,0.0
978,978,sangtae12lee,0.2579118751331849,79,0.26252430084449097,5,53.0,0.0,15.8,78.0,1.0,4,1,10,39.0,0.0,7.9,9,1,,0.0
979,979,cryptodivid5,0.4037267080745363,31,2.7755575615628914e-17,31,1.0,0.0,1.0,21.0,5.0,21,5,31,1.0,0.0,1.0,21,5,1.0,1.0
980,980,zhangguohua1,0.19313724853569447,87,0.2188149453937099,10,24.0,0.0,8.7,56.0,20.0,6,2,16,24.0,0.0,5.4375,9,5,,0.0
981,981,anewbegining,0.4597796223580961,159,2.7755575615628914e-17,2,86.0,0.0,79.5,159.0,0.0,2,0,5,49.0,0.0,31.8,5,0,,0.0
982,982,yazhououzhou,0.4077967586508988,135,0.6405398957322573,6,51.0,0.0,22.5,12.0,38.0,3,1,9,51.0,0.0,15.0,4,2,0.0,0.0
983,983,jixianglanzh,0.2638501442069133,141,9.992474073460802,8,50.0,0.0,17.625,109.0,8.0,6,1,13,30.0,0.0,10.846153846153848,10,1,,0.0
984,984,edefrancq124,0.4745906813494678,105,1.0248191952094972,8,32.0,0.0,13.125,59.0,0.0,6,0,10,32.0,0.0,10.5,6,0,,0.0
985,985,ilpasssatore,0.45120098772649603,197,1.658002312518946,9,37.0,0.0,21.88888888888889,150.0,0.0,7,0,14,30.0,0.0,14.071428571428573,10,0,,0.0
986,986,vip123.e,0.38626637611812015,181,0.7339684943547726,2,180.0,0.0,90.5,180.0,0.0,1,0,3,122.0,0.0,60.33333333333334,2,0,,0.0
987,987,eoslover1314,0.4507584487220656,102,13.217825080933173,7,58.0,0.0,14.571428571428573,101.0,0.0,6,0,8,58.0,0.0,12.75,7,0,,0.0
988,988,guztanbtgige,0.2366781081703614,95,0.2943077618700413,13,26.0,0.0,7.3076923076923075,61.0,27.0,10,2,14,16.0,0.0,6.7857142857142865,10,3,,0.0
989,989,yanhai555555,0.4742462311557782,88,0.4011347540529128,5,26.0,0.0,17.6,32.0,25.0,2,1,6,26.0,0.0,14.666666666666664,3,1,,0.0
990,990,grrwoofnstuf,0.4147899650468149,45,0.13511540563350344,5,20.0,0.0,9.0,39.0,2.0,3,1,5,20.0,0.0,9.0,3,1,,0.0
991,991,gizdambvgmge,0.3438000275522654,87,0.4676377340080665,12,34.0,0.0,7.25,79.0,2.0,9,1,21,18.0,0.0,4.142857142857143,18,1,,0.0
992,992,gu2dcmrzgige,0.3604425041275019,49,50.17037685077226,5,33.0,0.0,9.8,8.0,34.0,2,2,9,13.0,0.0,5.4444444444444455,2,5,,0.0
993,993,luizmarciano,0.20483043317337588,159,668.0639569063871,8,30.0,0.0,19.875,107.0,52.0,6,2,34,18.0,0.0,4.676470588235294,25,9,,0.0
994,994,cuizhi123451,0.4854556935486941,34,0.5230556616311115,28,2.0,0.0,1.2142857142857142,25.0,5.0,20,4,33,2.0,0.0,1.0303030303030305,24,5,1.0,0.0
995,995,zadingxlaixl,0.12338667802223033,154,7.7012856978493405,3,84.0,0.0,51.33333333333334,94.0,60.0,2,1,6,70.0,0.0,25.66666666666667,4,2,,0.0
996,996,51loveeos144,0.17115562663075362,35,2.885589106195808,8,15.0,0.0,4.375,31.0,0.0,7,0,14,14.0,0.0,2.5,12,0,,0.0
997,997,luckylukeeos,0.4600909684105454,100,0.1961733926912618,5,49.0,0.0,20.0,99.0,0.0,4,0,12,18.0,0.0,8.333333333333334,11,0,0.0,0.0
998,998,amiaoeos1234,0.16742824974515302,189,1.4257704680829386,19,44.0,0.0,9.947368421052632,119.0,55.0,15,3,44,27.0,0.0,4.295454545454546,31,8,0.0,0.0
